Time
543
576
547
561
548
554
580
548
566
569
593
576
547
591
564
544
566
515
558
577
542
553
574
572
544
546
563
588
576
548
582
558
576
563
551
538
556
581
562
582
572
565
563
554
587
574
533
556
541
574
558
557
568
570
579
600
543
539
570
548
544
558
556
551
578
580
607
573
538
575
604
570
553
569
577
584
578
553
540
555
589
588
555
544
569
513
569
555
566
571
526
529
552
577
588
586
591
562
586
559
558
555
618
560
594
556
585
550
588
596
567
589
550
552
567
591
576
557
556
582
543
606
570
588
571
593
585
559
536
559
571
540
549
549
560
546
551
576
577
561
554
576
590
561
574
574
559
572
574
548
572
563
567
561
580
566
595
588
566
549
586
569
564
571
570
568
578
589
577
571
545
572
552
579
570
538
568
574
583
549
554
542
528
556
589
567
576
544
539
591
572
593
568
571
538
586
571
595
586
595
610
599
529
582
579
588
555
568
574
571
535
562
600
557
575
559
557
591
543
541
581
569
550
552
576
532
597
573
527
562
581
571
572
583
574
541
554
559
565
567
569
597
548
583
566
581
562
575
563
595
556
562
573
587
583
543
563
568
609
588
583
555
542
559
586
561
560
577
565
582
532
553
556
587
550
551
564
558
551
552
566
578
539
580
605
562
584
552
563
556
570
575
553
557
558
550
574
533
555
576
572
601
545
583
587
586
562
525
582
545
575
572
566
606
550
587
541
541
594
574
565
566
594
542
587
583
564
552
588
577
585
567
560
541
554
572
581
579
564
597
556
539
570
575
574
549
568
549
583
564
572
586
589
538
563
554
577
584
578
567
577
582
574
578
576
579
574
535
590
571
587
590
553
579
589
580
562
564
582
601
591
567
575
586
587
569
552
565
568
580
589
569
547
566
567
569
565
542
591
561
570
582
552
581
583
582
547
585
557
558
551
564
581
594
546
569
551
580
586
584
525
574
586
541
561
551
529
567
558
550
597
548
549
577
550
575
571
582
527
570
591
594
551
545
589
538
549
570
595
551
561
581
591
558
548
594
572
583
546
549
554
562
580
565
582
584
563
576
561
571
559
572
585
581
563
579
583
585
559
558
556
566
588
569
557
586
585
550
544
564
583
583
573
536
580
573
562
574
540
565
565
544
577
564
561
581
518
572
581
540
543
567
567
584
601
544
573
572
613
571
546
567
543
569
565
582
547
536
562
602
563
559
552
582
545
586
568
602
564
552
580
545
610
551
568
570
576
547
556
578
600
589
571
586
563
562
531
561
533
561
570
600
579
585
578
565
565
580
588
557
573
554
573
571
583
569
517
547
564
569
554
576
549
576
583
579
561
589
537
551
540
543
558
558
548
548
581
567
563
543
577
551
546
542
568
573
564
567
571
553
611
575
572
568
543
555
560
593
527
575
574
544
585
549
579
588
561
592
597
586
538
593
535
549
541
556
544
564
546
571
576
559
569
568
565
564
574
540
573
582
565
558
623
586
611
569
589
581
555
593
594
545
546
561
557
574
548
528
575
590
538
564
563
576
546
610
570
561
575
585
587
567
588
586
576
562
579
532
567
547
591
539
550
571
559
575
593
572
622
539
570
590
552
550
552
573
572
581
565
578
584
574
534
569
551
594
579
615
551
565
577
595
574
586
582
559
565
611
571
574
569
576
596
598
568
547
553
573
559
553
536
577
528
592
566
542
567
574
610
562
567
566
552
575
529
565
585
578
550
553
559
563
551
565
547
552
549
608
555
576
583
565
573
562
573
591
541
580
555
539
574
567
588
590
574
555
562
578
603
569
562
590
548
558
551
593
557
570
589
567
569
578
551
554
573
563
570
571
601
603
557
559
565
562
545
572
580
603
559
537
572
599
567
534
572
556
534
569
545
554
551
550
565
564
573
546
555
560
547
570
570
556
587
560
593
549
567
577
542
537
572
578
534
575
561
551
565
576
579
583
554
570
612
544
551
593
580
572
550
591
578
565
552
570
569
560
567
583
590
573
585
559
577
572
584
610
567
567
572
537
559
568
557
572
564
604
583
548
581
566
554
551
582
568
565
588
564
575
592
566
578
566
601
540
546
540
568
570
570
580
563
559
579
542
558
567
599
552
550
568
542
579
545
515
572
565
580
601
536
597
581
571
578
559
577
549
573
588
588
606
572
553
598
570
582
569
542
558
558
602
576
544
550
556
557
599
560
558
553
550
575
582
617
529
521
529
558
570
531
559
547
573
552
576
576
572
583
577
565
567
580
599
575
574
586
579
545
573
521
553
